Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr15 89859607 89859710 FANCI_Exon38_NM_001113378.1 1847.78 1840.08 7.7 0.416716
chr12 6701061 6701243 CHD4_Exon19_NM_001297553.2 1646.36 1639.50 6.86 0.416677
chr14 68301776 68301933 RAD51B_Exon4_NM_001321819.1 1761.70 1754.36 7.34 0.416643
chr6 161491619 161491902 MAP3K4_Exon4_NM_001363582.1 1354.46 1348.82 5.64 0.416402
chr1 93302992 93303210 RPL5_Exon6_NR_146333.1 1590.10 1583.48 6.62 0.416326
chr1 65301058 65301209 JAK1_Exon25_NM_001320923.1 1470.12 1464.00 6.12 0.416293
chr8 128752621 128753224 MYC_Exon3_NM_001354870.1 2157.72 2148.74 8.98 0.41618
chr2 215617150 215617299 BARD1_Exon7_NM_000465.4 1240.12 1234.96 5.16 0.416089
chr15 57574622 57574805 TCF12_Exon20_NM_001322151.1 1475.84 1469.70 6.14 0.416034
chr15 91328130 91328331 BLM_Exon14_NM_001287247.2 1399.04 1393.22 5.82 0.416
chr17 40476708 40476884 STAT3_Exon17_NM_213662.2 1366.14 1360.46 5.68 0.41577
chr1 158596608 158596817 SPTA1_Exon41_NM_003126.4 1342.84 1337.26 5.58 0.415537
chr4 106196184 106197696 TET2_Exon11_NM_001127208.2 1935.22 1927.18 8.04 0.415457
chr4 74274290 74274542 ALB_Exon4_NM_000477.7 1617.56 1610.84 6.72 0.415441
chr11 125513666 125513815 CHEK1_Exon9_NM_001244846.1 1545.68 1539.26 6.42 0.415351
chr16 89805516 89805717 ZNF276_Exon11_NR_110128.1 1584.36 1577.78 6.58 0.41531
chr5 180048521 180048924 FLT4_Exon13_NM_182925.5 948.82 944.88 3.94 0.415253
chr12 21628381 21628539 RECQL_Exon10_NM_002907.4 1343.90 1338.32 5.58 0.415209
chr1 193149403 193150712 B3GALT2_Exon2_NM_003783.3 2264.50 2255.10 9.4 0.415103
chr1 241669282 241669488 FH_Exon6_NM_000143.3 1363.60 1357.94 5.66 0.415078
chr15 99491782 99491957 IGF1R_Exon20_NM_001291858.2 1224.06 1218.98 5.08 0.415012
chr14 45665354 45665770 FANCM_Exon20_NM_001308133.2 2063.02 2054.46 8.56 0.414926
chr16 81962142 81962249 PLCG2_Exon24_NM_002661.5 1195.86 1190.90 4.96 0.414764
chr20 36022556 36022700 SRC_Exon7_NM_005417.4 1669.02 1662.10 6.92 0.414615
chr7 55224431 55224556 EGFR_Exon10_NM_201282.2 2093.54 2084.86 8.68 0.414609
chr14 20825776 20825976 PARP2_Exon16_NM_001042618.1 1688.44 1681.44 7.0 0.414584
chr3 30732891 30733111 TGFBR2_Exon8_NM_001024847.2 1510.00 1503.74 6.26 0.41457
chr9 139412183 139412409 NOTCH1_Exon8_NM_017617.5 1524.56 1518.24 6.32 0.414546
chr12 69233033 69233649 MDM2_Exon9_NM_001145339.2 2147.00 2138.10 8.9 0.414532
chr2 96919525 96919873 TMEM127_Exon4_NM_001193304.3 1592.70 1586.10 6.6 0.414391
chr4 126400875 126401040 FAT4_Exon14_NM_024582.4 1337.34 1331.80 5.54 0.414255
chr15 91326031 91326178 BLM_Exon13_NM_001287247.2 1419.96 1414.08 5.88 0.414096
chr12 472108 472283 KDM5A_Exon5_NM_001042603.3 1207.86 1202.86 5.0 0.413955
chr13 20576969 20577295 ZMYM2_Exon4_NM_001353159.1 1676.68 1669.74 6.94 0.413913
chr13 29007935 29008112 FLT1_Exon6_NM_002019.4 1652.56 1645.72 6.84 0.413903
chr1 27099816 27100007 ARID1A_Exon15_NM_139135.4 1532.04 1525.70 6.34 0.413827
chr2 39249690 39250386 SOS1_Exon10_NM_005633.3 1300.06 1294.68 5.38 0.413827
chr1 39827011 39827369 MACF1_Exon43_NM_012090.5 1387.16 1381.42 5.74 0.413795
chr16 3658410 3658985 SLX4_Exon2_NM_032444.4 1701.34 1694.30 7.04 0.413791
chr7 152357765 152357887 XRCC2_Exon2_NM_005431.2 1701.40 1694.36 7.04 0.413777
chr1 163317532 163317748 NUF2_Exon12_NM_031423.4 1585.54 1578.98 6.56 0.413739
chr7 148511985 148512151 EZH2_Exon14_NM_004456.5 2243.36 2234.08 9.28 0.413665
chr16 341169 341317 AXIN1_Exon9_NM_003502.4 744.72 741.64 3.08 0.413578
chr5 38944527 38944691 RICTOR_Exon37_NM_001285439.2 1620.04 1613.34 6.7 0.41357
chr10 112362562 112362780 SMC3_Exon27_NM_005445.3 1900.60 1892.74 7.86 0.413554
chr9 131336933 131337114 SPTAN1_Exon4_NM_001195532.2 1412.44 1406.60 5.84 0.413469
chr3 182662861 182662981 DCUN1D1_Exon7_NM_020640.4 1369.50 1363.84 5.66 0.41329
chr5 1271213 1271339 TERT_Exon8_NM_001193376.2 895.30 891.60 3.7 0.413269
chr12 49447740 49447943 KMT2D_Exon5_NM_003482.3 1510.02 1503.78 6.24 0.41324
chr1 8073249 8074476 ERRFI1_Exon4_NM_018948.4 1907.02 1899.14 7.88 0.41321
chr6 43749672 43749844 VEGFA_Exon6_NM_001171627.1 1374.62 1368.94 5.68 0.413205
chr12 57859550 57859728 GLI1_Exon7_NM_005269.3 1558.66 1552.22 6.44 0.413175
chr5 38949793 38950842 RICTOR_Exon31_NM_001285439.2 2062.28 2053.76 8.52 0.413135
chr20 9424607 9424697 PLCB4_Exon30_NM_001172646.1 1380.16 1374.46 5.7 0.412996
chr16 14038559 14038712 ERCC4_Exon10_NM_005236.3 1501.96 1495.76 6.2 0.412794
chr1 158631056 158631219 SPTA1_Exon18_NM_003126.4 1361.88 1356.26 5.62 0.412665
chr13 110408630 110408675 IRS2_Exon2_NM_003749.3 1332.88 1327.38 5.5 0.41264
chr11 108180866 108181062 ATM_Exon39_NM_000051.3 1347.78 1342.22 5.56 0.41253
chr9 131343180 131343358 SPTAN1_Exon11_NM_001195532.2 1280.44 1275.16 5.28 0.412358
chr19 47421912 47425633 ARHGAP35_Exon2_NM_004491.5 1775.24 1767.92 7.32 0.412339
chr20 39728675 39728903 TOP1_Exon12_NM_003286.4 1954.92 1946.86 8.06 0.412293
chr19 15364942 15365093 BRD4_Exon11_NM_058243.2 1334.40 1328.90 5.5 0.41217
chr12 50488199 50488375 SMARCD1_Exon10_NM_139071.3 1485.48 1479.36 6.12 0.411988
chr19 11138439 11138646 SMARCA4_Exon24_NM_001128847.3 1427.24 1421.36 5.88 0.411984
chr4 55156459 55156741 PDGFRA_Exon22_NM_006206.6 1247.70 1242.56 5.14 0.411958
chr20 39744897 39745052 TOP1_Exon17_NM_003286.4 1753.10 1745.88 7.22 0.411842
chr5 37017100 37017284 NIPBL_Exon24_NM_015384.5 1389.22 1383.50 5.72 0.411742
chr2 148680521 148680700 ACVR2A_Exon10_NM_001278579.2 1321.80 1316.36 5.44 0.41156
chr1 98144611 98144778 DPYD_Exon8_NM_000110.4 1190.74 1185.84 4.9 0.411509
chr7 151859181 151860931 KMT2C_Exon43_NM_170606.3 2732.46 2721.22 11.24 0.411351
chr17 29631260 29632647 EVI2B_Exon2_NM_006495.4 2183.16 2174.18 8.98 0.41133
chr2 61726827 61727049 XPO1_Exon7_NM_003400.4 1400.40 1394.64 5.76 0.411311
chrX 41025104 41025487 USP9X_Exon16_NM_001039591.3 1055.58 1051.24 4.34 0.411148
chr17 44116372 44116601 KANSL1_Exon9_NM_001193466.2 1595.88 1589.32 6.56 0.411058
chr17 47685215 47685311 SPOP_Exon7_NM_001370732.1 1829.48 1821.96 7.52 0.411046
chr9 135796729 135796843 TSC1_Exon8_NM_000368.5 1800.70 1793.30 7.4 0.410951
chrX 32632399 32632590 DMD_Exon12_NM_000109.4 788.42 785.18 3.24 0.410948
chr1 97839077 97839240 DPYD_Exon16_NM_000110.4 1221.78 1216.76 5.02 0.410876
chr6 112025181 112025325 FYN_Exon5_NM_153048.3 1475.82 1469.76 6.06 0.410619
chr11 92573707 92573945 FAT3_Exon18_NM_001367949.1 1310.40 1305.02 5.38 0.410562
chr10 88651863 88652006 BMPR1A_Exon5_NM_004329.2 1364.08 1358.48 5.6 0.410533
chr13 28624211 28624379 FLT3_Exon6_NM_004119.3 1310.52 1305.14 5.38 0.410524
chr18 42618429 42618640 SETBP1_Exon5_NM_015559.3 1539.68 1533.36 6.32 0.410475
chr17 37863222 37863414 ERBB2_Exon5_NM_001005862.2 1369.28 1363.66 5.62 0.410435
chr19 41763377 41763554 AXL_Exon18_NM_001699.6 1535.16 1528.86 6.3 0.410381
chr4 187538138 187538375 FAT1_Exon11_NM_005245.4 1554.68 1548.30 6.38 0.410374
chr2 212576754 212576921 ERBB4_Exon9_NM_001042599.1 1189.38 1184.50 4.88 0.410298
chr20 9438040 9438156 PLCB4_Exon33_NM_001172646.1 1301.54 1296.20 5.34 0.410283
chr9 131371909 131371964 SPTAN1_Exon36_NM_001363765.2 1486.88 1480.78 6.1 0.410255
chr12 133249192 133249445 POLE_Exon15_NM_006231.4 1136.16 1131.50 4.66 0.410153
chr12 1025489 1025721 RAD52_Exon9_NM_134424.4 1428.88 1423.02 5.86 0.410111
chr19 11101805 11102019 SMARCA4_Exon8_NM_001128847.3 819.30 815.94 3.36 0.410106
chr6 43745185 43745422 VEGFA_Exon3_NM_001171630.1 1122.04 1117.44 4.6 0.409968
chr3 176750738 176750944 TBL1XR1_Exon14_NM_001321193.2 1458.70 1452.72 5.98 0.409954
chrX 66941654 66941825 AR_Exon6_NM_000044.6 927.82 924.02 3.8 0.409562
chr1 16460334 16460430 EPHA2_Exon9_NM_004431.5 1704.28 1697.30 6.98 0.409557
chr2 198268288 198268508 SF3B1_Exon12_NM_012433.3 1260.00 1254.84 5.16 0.409524
chr1 2461529 2461623 HES5_Exon1_NM_001010926.4 1269.82 1264.62 5.2 0.409507
chrX 76940410 76940518 ATRX_Exon8_NM_000489.5 1089.30 1084.84 4.46 0.409437
chr20 54945520 54945735 AURKA_Exon9_NM_198434.2 1704.88 1697.90 6.98 0.409413
chr7 148496346 148496500 CUL1_Exon21_NM_001370660.1 2149.84 2141.04 8.8 0.409333
chr9 2123698 2123957 SMARCA2_Exon27_NM_001289397.2 1324.12 1318.70 5.42 0.409328
chr14 21870474 21870682 CHD8_Exon19_NM_020920.4 1866.92 1859.28 7.64 0.40923
chr16 3794874 3794982 CREBBP_Exon22_NM_001079846.1 1481.00 1474.94 6.06 0.409183
chr7 13946034 13946244 ETV1_Exon8_NM_001163150.1 2131.12 2122.40 8.72 0.409175
chrX 66942648 66942846 AR_Exon7_NM_000044.6 1041.14 1036.88 4.26 0.409167
chr13 33247332 33247513 PDS5B_Exon8_NM_015032.4 1632.60 1625.92 6.68 0.409163
chr5 1254462 1254640 TERT_Exon14_NM_001193376.2 924.04 920.26 3.78 0.409073
chr7 128845430 128845643 SMO_Exon4_NM_005631.5 1569.82 1563.40 6.42 0.408964
chrX 53423371 53423557 SMC1A_Exon17_NM_006306.4 1379.16 1373.52 5.64 0.408945
chrX 32328178 32328413 DMD_Exon14_NM_004012.4 753.16 750.08 3.08 0.408944
chr8 6360601 6360802 ANGPT2_Exon9_NM_001147.3 1501.48 1495.34 6.14 0.40893
chr5 37044428 37044609 NIPBL_Exon35_NM_015384.5 1672.70 1665.86 6.84 0.40892
chr9 84226663 84226894 TLE1_Exon13_NM_001303103.1 1002.68 998.58 4.1 0.408904
chr5 1266558 1266670 TERT_Exon10_NM_001193376.2 1213.46 1208.50 4.96 0.408749
chr17 12013671 12013763 MAP2K4_Exon6_NM_003010.4 1409.90 1404.14 5.76 0.40854
chr3 47158092 47158264 SETD2_Exon4_NM_014159.6 1498.20 1492.08 6.12 0.40849
chr1 162724925 162725113 DDR2_Exon6_NM_001354983.2 1542.70 1536.40 6.3 0.408375
chr17 11984652 11984867 MAP2K4_Exon3_NM_003010.4 1773.06 1765.82 7.24 0.408334
chr10 103869120 103869284 LDB1_Exon9_NM_003893.5 1724.22 1717.18 7.04 0.408301
chr2 145146963 145147011 ZEB2_Exon10_NM_014795.4 450.70 448.86 1.84 0.408254
chr3 142211953 142212173 ATR_Exon35_NM_001184.4 1495.14 1489.04 6.1 0.407989
chr1 120478021 120478247 NOTCH2_Exon22_NM_024408.4 1529.66 1523.42 6.24 0.407934
chr14 95590512 95591025 DICER1_Exon7_NM_001195573.1 2334.00 2324.48 9.52 0.407883
chr14 103338233 103338325 TRAF3_Exon3_NM_001199427.2 1735.90 1728.82 7.08 0.407858
chr1 158595915 158596032 SPTA1_Exon42_NM_003126.4 1378.32 1372.70 5.62 0.407743
chr6 112040987 112041274 FYN_Exon2_NM_153048.3 1363.72 1358.16 5.56 0.407708
chr13 28589273 28589413 FLT3_Exon22_NM_004119.3 1167.52 1162.76 4.76 0.407702
chr14 65494150 65494337 CHURC1-FNTB_Exon7_NM_001202559.1 1864.46 1856.86 7.6 0.407625
chr19 5214569 5214612 PTPRS_Exon29_NM_002850.4 1265.88 1260.72 5.16 0.407622
chr20 39690013 39690150 TOP1_Exon3_NM_003286.4 2252.46 2243.28 9.18 0.407554
chr1 214542779 214543054 PTPN14_Exon17_NM_005401.5 1708.14 1701.18 6.96 0.407461
chr7 116339118 116340358 MET_Exon2_NM_001324401.2 2979.78 2967.64 12.14 0.407413
chr17 40441863 40442060 STAT5A_Exon4_NM_003152.3 1394.68 1389.00 5.68 0.407262
chr22 29105973 29106067 CHEK2_Exon8_NM_001005735.2 982.18 978.18 4.0 0.407257
chr15 42046614 42046785 MGA_Exon17_NM_001080541.2 1615.88 1609.30 6.58 0.407208
chr1 11288704 11288995 MTOR_Exon19_NM_004958.4 1439.18 1433.32 5.86 0.407176
chr9 137660235 137660329 COL5A1_Exon25_NM_000093.5 1242.78 1237.72 5.06 0.407152
chr3 1443981 1444190 CNTN6_Exon20_NM_001349359.2 1311.98 1306.64 5.34 0.407018
chr7 148516667 148516799 EZH2_Exon9_NM_001203249.2 2162.08 2153.28 8.8 0.407015
chr5 37057267 37057454 NIPBL_Exon43_NM_015384.5 1489.20 1483.14 6.06 0.40693
chr3 1424605 1424880 CNTN6_Exon16_NM_001349359.2 1558.06 1551.72 6.34 0.406916
chr12 133248780 133248928 POLE_Exon16_NM_006231.4 1337.34 1331.90 5.44 0.406778
chr6 30670860 30671083 MDC1_Exon12_NM_014641.3 1642.30 1635.62 6.68 0.406747
chr22 29693796 29693959 EWSR1_Exon12_NM_001163286.2 1278.50 1273.30 5.2 0.406727
chr1 11254890 11255100 ANGPTL7_Exon5_NM_021146.4 1367.30 1361.74 5.56 0.406641
chr9 87342548 87342894 NTRK2_Exon11_NM_001291937.1 1657.78 1651.04 6.74 0.406568
chr12 65514176 65514356 WIF1_Exon2_NM_007191.5 1545.00 1538.72 6.28 0.406472
chr14 65511008 65511181 CHURC1-FNTB_Exon11_NM_001202559.1 1388.18 1382.54 5.64 0.406287
chr14 23444027 23444119 AJUBA_Exon4_NM_198086.3 1476.86 1470.86 6.0 0.406267
chr1 39893106 39893306 MACF1_Exon56_NM_012090.5 1600.26 1593.76 6.5 0.406184
chr6 30679168 30679301 MDC1_Exon7_NM_014641.3 1532.46 1526.24 6.22 0.405883
chrX 33146243 33146302 DMD_Exon1_NM_004010.3 916.66 912.94 3.72 0.405821
chr14 21896007 21896433 CHD8_Exon4_NM_020920.4 1601.74 1595.24 6.5 0.405809
chr5 37010168 37010347 NIPBL_Exon21_NM_015384.5 1384.94 1379.32 5.62 0.405794
chr1 65306907 65307042 JAK1_Exon20_NM_001320923.1 1518.18 1512.02 6.16 0.405749
chr1 156811436 156811606 INSRR_Exon20_NM_014215.3 1340.92 1335.48 5.44 0.405692
chr9 5077432 5077600 JAK2_Exon14_NM_001322195.1 823.42 820.08 3.34 0.405625
chr1 201982936 201983172 ELF3_Exon8_NM_004433.5 1311.82 1306.50 5.32 0.405543
chr1 201984316 201984471 ELF3_Exon9_NM_004433.5 1351.54 1346.06 5.48 0.405463
chr1 243778377 243778483 AKT3_Exon6_NM_181690.2 1164.18 1159.46 4.72 0.405436
chr17 78923222 78923367 RPTOR_Exon24_NM_001163034.2 1317.42 1312.08 5.34 0.405338
chrX 53571969 53572142 HUWE1_Exon71_NM_031407.7 1095.94 1091.50 4.44 0.405132
chr22 41527371 41527657 EP300_Exon6_NM_001362843.2 1446.50 1440.64 5.86 0.405116
chr10 88659530 88659667 BMPR1A_Exon6_NM_004329.2 1486.72 1480.70 6.02 0.404918
chr9 131370110 131370348 SPTAN1_Exon32_NM_001195532.2 1492.28 1486.24 6.04 0.40475
chr20 39795298 39795519 PLCG1_Exon19_NM_182811.2 1680.32 1673.52 6.8 0.404685
chr11 92085258 92088590 FAT3_Exon2_NM_001367949.1 1665.58 1658.84 6.74 0.404664
chr14 21868551 21868791 CHD8_Exon23_NM_020920.4 1764.52 1757.38 7.14 0.404643
chr6 149982844 149983394 LATS1_Exon10_NM_001350339.2 1493.62 1487.58 6.04 0.404387
chr7 148486821 148486938 CUL1_Exon15_NM_001370660.1 2047.68 2039.40 8.28 0.40436
chr1 197396563 197397151 CRB1_Exon9_NM_001257965.2 1835.64 1828.22 7.42 0.404219
chr22 30090720 30090811 NF2_Exon5_NM_181833.2 1266.66 1261.54 5.12 0.404213
chr3 168812843 168813053 MECOM_Exon13_NM_001105077.3 1509.26 1503.16 6.1 0.404172
chr8 38275725 38277273 FGFR1_Exon11_NM_001174067.1 1356.00 1350.52 5.48 0.40413
chr20 36022277 36022416 SRC_Exon6_NM_005417.4 1776.84 1769.66 7.18 0.404088
chr22 22123472 22123629 MAPK1_Exon8_NM_002745.4 1436.36 1430.56 5.8 0.403798
chr15 89859961 89860078 FANCI_Exon38_NM_001113378.1 1689.18 1682.36 6.82 0.403746
chr1 11734811 11734893 MAD2L2_Exon9_NM_006341.4 1293.56 1288.34 5.22 0.403538
chr17 56492666 56492958 RNF43_Exon2_NM_001305544.2 2225.52 2216.54 8.98 0.403501
chr2 39281734 39281984 SOS1_Exon5_NM_005633.3 1581.24 1574.86 6.38 0.403481
chrX 123178993 123179238 STAG2_Exon8_NM_001042749.2 1040.98 1036.78 4.2 0.403466
chr17 7976068 7976288 ALOX12B_Exon15_NM_001139.3 1278.92 1273.76 5.16 0.403465
chr15 57524468 57524648 TCF12_Exon10_NM_001322151.1 1809.36 1802.06 7.3 0.403458
chr2 47703485 47703730 MSH2_Exon14_NM_001258281.1 1650.86 1644.20 6.66 0.403426
chr3 142180761 142180952 ATR_Exon42_NM_001184.4 1353.70 1348.24 5.46 0.403339
chr1 11188040 11188203 MTOR_Exon43_NM_004958.4 1249.84 1244.80 5.04 0.403252
chr17 7405816 7406040 POLR2A_Exon16_NM_000937.5 1165.56 1160.86 4.7 0.40324
chr10 43600379 43600661 RET_Exon4_NM_020630.5 1056.80 1052.54 4.26 0.403104
chr5 131925302 131925549 RAD50_Exon9_NM_005732.4 1607.70 1601.22 6.48 0.40306
chr16 354283 354461 AXIN1_Exon5_NM_003502.4 853.80 850.36 3.44 0.402905
chrX 32503015 32503236 DMD_Exon21_NM_000109.4 1042.68 1038.48 4.2 0.402808
chr13 26956930 26957028 CDK8_Exon5_NM_001318368.2 1549.34 1543.10 6.24 0.402752
chr1 39784104 39784307 MACF1_Exon29_NM_012090.5 1470.06 1464.14 5.92 0.402705
chr7 2983864 2983906 CARD11_Exon6_NM_001324281.2 1525.14 1519.00 6.14 0.402586
chr22 30060958 30061073 NF2_Exon9_NM_000268.3 1301.84 1296.60 5.24 0.402507
chr4 126237546 126242761 FAT4_Exon1_NM_024582.4 1744.40 1737.38 7.02 0.402431
chr9 137328292 137328480 RXRA_Exon10_NM_002957.6 1153.04 1148.40 4.64 0.402414
chr6 161508699 161509006 MAP3K4_Exon10_NM_001363582.1 1252.58 1247.54 5.04 0.40237
chr8 145741351 145742168 RECQL4_Exon5_NM_004260.3 2763.66 2752.54 11.12 0.402365
chr3 138403446 138403665 PIK3CB_Exon6_NM_001256045.1 1640.54 1633.94 6.6 0.402307
chr4 185339300 185339387 IRF2_Exon5_NM_002199.4 1253.56 1248.52 5.04 0.402055
chr1 10434891 10435124 KIF1B_Exon47_NM_001365951.2 1114.46 1109.98 4.48 0.401988
chr1 98348780 98348970 DPYD_Exon2_NM_000110.4 1388.50 1382.92 5.58 0.401873
chr17 37866572 37866754 ERBB2_Exon10_NM_001005862.2 1518.06 1511.96 6.1 0.401829
chr5 149514292 149514599 PDGFRB_Exon4_NM_001355017.2 1334.16 1328.80 5.36 0.401751
chr13 32945015 32946060 BRCA2_Exon20_NM_000059.3 1558.82 1552.56 6.26 0.401586
chr6 157431585 157431715 ARID1B_Exon8_NM_001371656.1 1550.08 1543.86 6.22 0.40127
chr6 149997670 149997893 LATS1_Exon7_NM_001350339.2 1435.52 1429.76 5.76 0.401248
chrX 44928803 44929622 KDM6A_Exon15_NM_001291421.1 1246.32 1241.32 5.0 0.401181
chr13 49280933 49282014 CYSLTR2_Exon2_NM_001308471.3 1725.28 1718.36 6.92 0.401094
chr3 69812972 69813113 MITF_Exon1_NM_006722.2 1366.30 1360.82 5.48 0.401083
chrX 41073800 41073982 USP9X_Exon34_NM_001039591.3 827.84 824.52 3.32 0.401044
chr7 13950843 13950952 ETV1_Exon6_NM_001163150.1 2050.32 2042.10 8.22 0.400913
chr1 46736310 46736477 RAD54L_Exon10_NM_001370766.1 1391.88 1386.30 5.58 0.400897
chr12 49422590 49422761 KMT2D_Exon45_NM_003482.3 1696.42 1689.62 6.8 0.400844
chr3 1337264 1337508 CNTN6_Exon5_NM_001349359.2 1422.48 1416.78 5.7 0.400709
chr11 108164019 108164224 ATM_Exon31_NM_000051.3 1427.48 1421.76 5.72 0.400706
chr17 16022716 16022819 NCOR1_Exon17_NM_006311.4 1727.18 1720.26 6.92 0.400653
chr21 33064641 33064782 SCAF4_Exon13_NM_020706.2 1727.22 1720.30 6.92 0.400644
chr12 49427829 49428102 KMT2D_Exon38_NM_003482.3 1573.34 1567.04 6.3 0.400422
chr14 75500101 75500213 MLH3_Exon7_NM_001040108.1 1878.32 1870.80 7.52 0.400358
chr4 1805398 1805583 FGFR3_Exon8_NM_001354810.2 1243.94 1238.96 4.98 0.400341
chr17 56774033 56774240 RAD51C_Exon3_NM_058216.3 1513.98 1507.92 6.06 0.400269
chr13 26923188 26923339 CDK8_Exon3_NM_001346501.2 1564.14 1557.88 6.26 0.40022
chr11 92564767 92565197 FAT3_Exon14_NM_001367949.1 1284.64 1279.50 5.14 0.400112
chr5 98207734 98207925 CHD1_Exon27_NM_001270.2 1614.72 1608.26 6.46 0.400069
chr5 98232876 98233044 CHD1_Exon10_NM_001270.2 1709.72 1702.88 6.84 0.400066
chr3 142171949 142172095 ATR_Exon46_NM_001184.4 1734.96 1728.02 6.94 0.400009
chr9 8465445 8465695 PTPRD_Exon16_NM_130392.3 1215.08 1210.22 4.86 0.399974
chr12 49428344 49428469 KMT2D_Exon36_NM_003482.3 1855.52 1848.10 7.42 0.399888
chr12 112910727 112910864 PTPN11_Exon7_NM_002834.4 1355.74 1350.32 5.42 0.399782
chr7 151855927 151856177 KMT2C_Exon44_NM_170606.3 2356.42 2347.00 9.42 0.399759
chr1 11175432 11175545 MTOR_Exon51_NM_004958.4 1341.00 1335.64 5.36 0.399702
chr7 6043582 6043709 PMS2_Exon3_NM_001322005.2 1821.62 1814.34 7.28 0.399644
chr5 38957733 38957852 RICTOR_Exon25_NM_001285439.2 1441.76 1436.00 5.76 0.399512
chr20 31019103 31019307 ASXL1_Exon9_NM_015338.6 1722.28 1715.40 6.88 0.39947
chr6 135513441 135513716 MYB_Exon6_NM_001161660.2 1572.10 1565.82 6.28 0.399466
chrX 63409738 63413186 AMER1_Exon2_NM_152424.4 1256.96 1251.94 5.02 0.399376
chr7 151188008 151188120 RHEB_Exon2_NM_005614.4 2189.00 2180.26 8.74 0.399269
chrX 31227594 31227836 DMD_Exon22_NM_004021.3 867.08 863.62 3.46 0.39904
chr9 27169454 27169647 TEK_Exon3_NM_001290078.1 1618.90 1612.44 6.46 0.399036
chr5 55236889 55237667 IL6ST_Exon17_NM_002184.4 1799.48 1792.30 7.18 0.399004
chr13 20567192 20568079 ZMYM2_Exon3_NM_001353159.1 1694.66 1687.90 6.76 0.3989
chr10 54076034 54076215 DKK1_Exon3_NM_012242.4 1905.72 1898.12 7.6 0.398799
chr15 89826346 89826501 FANCI_Exon17_NM_001113378.1 1620.00 1613.54 6.46 0.398765
chr7 142651250 142651479 KEL_Exon8_NM_000420.3 1871.16 1863.70 7.46 0.398683
chr1 39914245 39914455 MACF1_Exon79_NM_012090.5 1409.86 1404.24 5.62 0.398621
chr7 142649575 142649745 KEL_Exon10_NM_000420.3 1621.14 1614.68 6.46 0.398485
chr9 131380245 131380407 SPTAN1_Exon41_NM_001195532.2 1259.98 1254.96 5.02 0.398419
chr12 124885026 124885239 NCOR2_Exon17_NM_006312.6 1310.26 1305.04 5.22 0.398394
chr17 56772271 56772574 RAD51C_Exon2_NM_002876.3 1531.40 1525.30 6.1 0.398328
chr7 140501191 140501380 BRAF_Exon6_NM_001354609.2 1998.48 1990.52 7.96 0.398303
chr1 206648187 206648357 IKBKE_Exon4_NM_001193321.2 1275.48 1270.40 5.08 0.398281
chr1 198697448 198697597 PTPRC_Exon13_NM_080921.3 1330.74 1325.44 5.3 0.398275
chr8 145740689 145740861 RECQL4_Exon7_NM_004260.3 2566.42 2556.20 10.22 0.39822
chr16 50388315 50388413 BRD7_Exon4_NM_001173984.3 1627.30 1620.82 6.48 0.398206
chr1 226561906 226562075 PARP1_Exon14_NM_001618.4 1361.48 1356.06 5.42 0.398096
chr4 155264619 155264798 DCHS2_Intron4_NM_001358235.2 1381.74 1376.24 5.5 0.398049
chr5 98223771 98223964 CHD1_Exon16_NM_001270.2 1387.30 1381.78 5.52 0.397895
chr2 21224581 21226226 APOB_Exon29_NM_000384.3 1593.84 1587.50 6.34 0.397781
chr11 85967408 85967574 EED_Exon5_NM_001330334.1 1428.00 1422.32 5.68 0.397759
chr1 115272858 115273063 CSDE1_Exon13_NM_001242891.1 1996.24 1988.30 7.94 0.397748
chr15 91310119 91310273 BLM_Exon10_NM_001287247.2 1091.28 1086.94 4.34 0.397698
chr8 90958347 90958543 NBN_Exon13_NM_002485.4 1853.25 1845.88 7.37 0.39768
chr14 65560405 65560553 MAX_Exon3_NM_197957.3 2087.16 2078.86 8.3 0.39767
chr9 131346046 131346268 SPTAN1_Exon16_NM_001195532.2 1398.54 1392.98 5.56 0.397557
chr12 21628589 21628778 RECQL_Exon9_NM_002907.4 1403.88 1398.30 5.58 0.39747
chr1 10355123 10355243 KIF1B_Exon16_NM_183416.4 1504.60 1498.62 5.98 0.397448
chr3 168833150 168834547 MECOM_Exon8_NM_001105077.3 2103.50 2095.14 8.36 0.397433
chr2 190728448 190728974 PMS1_Exon8_NM_001289409.1 1978.68 1970.82 7.86 0.397235
chr14 21894266 21894421 CHD8_Exon5_NM_020920.4 1414.78 1409.16 5.62 0.397235
chr6 117710492 117711029 ROS1_Exon12_NM_002944.2 1767.86 1760.84 7.02 0.39709
chr3 122002513 122004058 CASR_Exon7_NM_000388.4 1445.68 1439.94 5.74 0.397045
chr9 2158955 2158998 SMARCA2_Exon1_NM_001289400.1 1355.12 1349.74 5.38 0.397013
chr10 103870605 103870748 LDB1_Exon5_NM_003893.5 1833.72 1826.44 7.28 0.397007
chr1 193121489 193121594 CDC73_Exon10_NM_024529.4 1894.52 1887.00 7.52 0.396934
chr15 89806629 89806711 FANCI_Exon7_NM_001113378.1 1441.08 1435.36 5.72 0.396925
chr9 27190506 27190708 TEK_Exon8_NM_001290078.1 1583.40 1577.12 6.28 0.396615
chr15 91358311 91358529 BLM_Exon20_NM_001287247.2 1322.12 1316.88 5.24 0.396333
