Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr19 11101805 11102019 SMARCA4_Exon8_NM_001128847.3 819.30 805.52 13.78 1.681924
chr12 57498226 57498389 STAT6_Exon11_NM_001178079.2 1678.08 1649.86 28.22 1.681684
chrX 53423126 53423320 SMC1A_Exon18_NM_006306.4 1400.12 1376.58 23.54 1.681284
chr22 50727151 50727320 PLXNB2_Exon5_NM_012401.4 1714.26 1685.44 28.82 1.681192
chr19 41763377 41763554 AXL_Exon18_NM_001699.6 1535.16 1509.36 25.8 1.680607
chr15 89848325 89848493 FANCI_Exon29_NM_001113378.1 1842.44 1811.48 30.96 1.68038
chr1 39788561 39788700 MACF1_Exon32_NM_012090.5 1605.66 1578.68 26.98 1.680306
chr4 55955014 55955160 KDR_Exon26_NM_002253.3 1283.16 1261.60 21.56 1.680227
chr9 27157808 27158160 TEK_Exon2_NM_001290077.1 1771.40 1741.64 29.76 1.680027
chr19 30308023 30308209 CCNE1_Exon4_NM_001322262.2 1456.24 1431.78 24.46 1.679668
chr16 68844079 68844264 CDH1_Exon6_NM_001317184.2 1319.34 1297.18 22.16 1.679628
chr7 2976722 2976765 CARD11_Exon10_NM_001324281.2 1813.20 1782.76 30.44 1.6788
chr9 101867467 101867604 TGFBR1_Exon1_NM_001130916.3 413.42 406.48 6.94 1.67868
chr20 57484196 57484291 GNAS_Exon7_NM_016592.4 1757.34 1727.84 29.5 1.678673
chr11 6647130 6647325 DCHS1_Exon17_NM_003737.4 1463.08 1438.52 24.56 1.678651
chr12 49437125 49437231 KMT2D_Exon24_NM_003482.3 1758.80 1729.28 29.52 1.678417
chr22 24143110 24143342 SMARCB1_Exon4_NM_001007468.3 1409.90 1386.24 23.66 1.678133
chr19 36221587 36221788 KMT2B_Exon26_NM_014727.2 1476.24 1451.48 24.76 1.677234
chr6 32190267 32190603 NOTCH4_Exon3_NM_004557.4 1275.98 1254.58 21.4 1.677142
chr17 66547204 66547285 PRKAR1A_Exon10_NM_001276290.1 1477.58 1452.80 24.78 1.677067
chr1 10321942 10322048 KIF1B_Exon5_NM_183416.4 1403.74 1380.20 23.54 1.676949
chr16 89871667 89871820 FANCA_Exon7_NM_001286167.3 1343.02 1320.50 22.52 1.676818
chr9 139404164 139404433 NOTCH1_Exon18_NM_017617.5 1385.16 1361.94 23.22 1.676341
chr19 15302214 15302488 NOTCH3_Exon6_NM_000435.3 1184.90 1165.04 19.86 1.676091
chr17 7415775 7415929 POLR2A_Exon27_NM_000937.5 1560.86 1534.70 26.16 1.675999
chrX 53589051 53589225 HUWE1_Exon54_NM_031407.7 1322.30 1300.14 22.16 1.675868
chr1 6259601 6259653 RPL22_Exon1_NM_000983.4 1072.94 1054.96 17.98 1.675769
chr9 5126663 5126811 JAK2_Exon24_NM_001322195.1 673.16 661.88 11.28 1.675679
chr12 65456240 65456376 WIF1_Exon7_NM_007191.5 1611.92 1584.92 27.0 1.675021
chr7 142640552 142640703 KEL_Exon15_NM_000420.3 1804.56 1774.34 30.22 1.674646
chr14 23443235 23443344 AJUBA_Exon5_NM_198086.3 1703.28 1674.76 28.52 1.674416
chr16 2129012 2129217 TSC2_Exon25_NM_001318829.1 1465.62 1441.08 24.54 1.674377
chr9 139393330 139393468 NOTCH1_Exon33_NM_017617.5 1480.40 1455.62 24.78 1.673872
chr1 39824348 39824565 MACF1_Exon40_NM_012090.5 1285.92 1264.40 21.52 1.67351
chr17 7976068 7976288 ALOX12B_Exon15_NM_001139.3 1278.92 1257.52 21.4 1.673287
chr16 2106624 2106790 TSC2_Exon7_NM_001318829.1 1257.42 1236.38 21.04 1.673267
chr14 45605214 45605762 FANCM_Exon1_NM_001308133.2 1977.18 1944.10 33.08 1.67309
chr19 42793019 42793262 CIC_Exon8_NM_001304815.1 1746.52 1717.30 29.22 1.673041
chrX 47032506 47032616 RBM10_Exon5_NM_001204468.1 791.38 778.14 13.24 1.673027
chr16 3652098 3652328 SLX4_Exon4_NM_032444.4 1175.28 1155.62 19.66 1.672793
chr3 52437411 52437930 BAP1_Exon13_NM_004656.4 1529.36 1503.78 25.58 1.672595
chr3 52436597 52436710 BAP1_Exon16_NM_004656.4 1931.64 1899.34 32.3 1.672154
chr11 77051670 77051828 PAK1_Exon11_NM_001128620.1 1452.16 1427.88 24.28 1.671992
chr5 176517725 176517846 FGFR4_Exon4_NM_001354984.2 1535.14 1509.48 25.66 1.671509
chr17 7979472 7979682 ALOX12B_Exon11_NM_001139.3 1475.36 1450.70 24.66 1.671456
chr22 36710169 36710383 MYH9_Exon13_NM_002473.5 1345.00 1322.52 22.48 1.671375
chr6 30670860 30671083 MDC1_Exon12_NM_014641.3 1642.30 1614.86 27.44 1.670827
chr15 99434533 99434886 IGF1R_Exon3_NM_001291858.2 1367.08 1344.24 22.84 1.670714
chr12 57859550 57859728 GLI1_Exon7_NM_005269.3 1558.66 1532.62 26.04 1.670666
chr5 180047855 180048027 FLT4_Exon15_NM_182925.5 1011.74 994.84 16.9 1.67039
chrX 53407520 53407671 SMC1A_Exon24_NM_006306.4 1177.16 1157.50 19.66 1.670121
chrX 53581573 53581901 HUWE1_Exon61_NM_031407.7 1227.54 1207.04 20.5 1.670007
chr8 145737273 145737470 RECQL4_Exon20_NM_004260.3 2830.54 2783.28 47.26 1.669646
chr22 36678693 36678851 MYH9_Exon41_NM_002473.5 1291.34 1269.78 21.56 1.669584
chr7 6022434 6022642 PMS2_Exon12_NM_001322005.2 1644.98 1617.52 27.46 1.669321
chr22 36702439 36702673 MYH9_Exon16_NM_002473.5 1320.70 1298.66 22.04 1.668812
chr5 150906774 150906958 FAT2_Exon16_NM_001447.2 1217.68 1197.36 20.32 1.668747
chr6 74228400 74228591 EEF1A1_Exon5_NM_001402.6 2045.86 2011.72 34.14 1.668736
chr17 37882794 37882932 ERBB2_Exon27_NM_001005862.2 1898.52 1866.84 31.68 1.668668
chr12 56482306 56482460 ERBB3_Exon8_NM_001982.3 1481.66 1456.94 24.72 1.668399
chrX 129156851 129156972 BCORL1_Exon5_NM_021946.4 1077.90 1059.92 17.98 1.668058
chr1 46726193 46726303 RAD54L_Exon6_NM_001370766.1 1444.00 1419.92 24.08 1.66759
chr5 56189337 56189527 MAP3K1_Exon20_NM_005921.2 1584.38 1557.96 26.42 1.667529
chr17 37871972 37872212 ERBB2_Exon15_NM_001005862.2 1392.56 1369.34 23.22 1.667433
chr17 37866318 37866474 ERBB2_Exon9_NM_001005862.2 1524.62 1499.20 25.42 1.667301
chr5 149460309 149460607 CSF1R_Exon2_NM_001288705.2 1006.82 990.04 16.78 1.666634
chr16 81946181 81946341 PLCG2_Exon19_NM_002661.5 1318.96 1296.98 21.98 1.666464
chr19 36220039 36220217 KMT2B_Exon22_NM_014727.2 1614.24 1587.34 26.9 1.666419
chr20 31019365 31019502 ASXL1_Exon10_NM_015338.6 1505.04 1479.96 25.08 1.666401
chr19 11134173 11134327 SMARCA4_Exon20_NM_001128847.3 1226.70 1206.26 20.44 1.666259
chr1 39748840 39748993 MACF1_Exon7_NM_012090.5 1630.06 1602.90 27.16 1.666196
chr12 124979672 124979817 NCOR2_Exon3_NM_006312.6 1117.54 1098.92 18.62 1.66616
chrX 70341156 70341307 MED12_Exon6_NM_005120.3 1267.74 1246.62 21.12 1.665957
chr17 78938041 78938150 RPTOR_Exon30_NM_001163034.2 1007.32 990.54 16.78 1.665806
chr17 7216678 7216808 GPS2_Exon8_NM_004489.5 1712.14 1683.62 28.52 1.665752
chr11 92542988 92543262 FAT3_Exon13_NM_001367949.1 1230.82 1210.32 20.5 1.665556
chr17 40456527 40456690 STAT5A_Exon12_NM_003152.3 1293.34 1271.80 21.54 1.665455
chr16 359952 360089 AXIN1_Exon4_NM_003502.4 1151.64 1132.46 19.18 1.665451
chr22 30069237 30069495 NF2_Exon12_NM_000268.3 1313.88 1292.00 21.88 1.665297
chr9 97063706 97063756 ZNF169_Exon5_NM_003448.2 553.72 544.50 9.22 1.665101
chr20 39795095 39795255 PLCG1_Exon18_NM_182811.2 1744.50 1715.46 29.04 1.66466
chr19 18279264 18279376 PIK3R2_Exon14_NM_005027.4 1642.36 1615.04 27.32 1.66346
chr12 133219071 133219335 POLE_Exon37_NM_006231.4 1283.08 1261.74 21.34 1.663185
chr22 39385441 39385635 APOBEC3B_Exon5_NM_001270411.2 1198.98 1179.04 19.94 1.66308
chr19 13372243 13372444 CACNA1A_Exon26_NM_001127221.1 1307.48 1285.74 21.74 1.662741
chr19 13346002 13346108 CACNA1A_Exon33_NM_001127221.1 1209.52 1189.42 20.1 1.661816
chr19 45856320 45856433 ERCC2_Exon19_NM_000400.3 1221.86 1201.56 20.3 1.661401
chr19 15289613 15289772 NOTCH3_Exon23_NM_000435.3 1613.52 1586.72 26.8 1.660965
chr16 68867172 68867422 CDH1_Exon15_NM_001317184.2 1333.12 1310.98 22.14 1.660766
chr11 64534643 64534743 SF1_Exon11_NM_001178030.1 1878.68 1847.48 31.2 1.660741
chr7 74160201 74160300 GTF2I_Exon20_NM_001518.5 1869.16 1838.12 31.04 1.660639
chr4 48636415 48636463 FRYL_Exon4_NM_015030.2 523.90 515.20 8.7 1.660622
chr9 137622061 137622341 COL5A1_Exon7_NM_000093.5 1204.44 1184.44 20.0 1.660523
chr20 57484384 57484498 GNAS_Exon8_NM_016592.4 1823.80 1793.52 30.28 1.66027
chr12 133233914 133234035 POLE_Exon28_NM_006231.4 1412.24 1388.80 23.44 1.659775
chrX 31526304 31526374 DMD_Exon1_NM_004014.2 870.12 855.68 14.44 1.659541
chr1 11199340 11199512 MTOR_Exon36_NM_004958.4 1282.30 1261.02 21.28 1.659518
chr9 131387361 131387478 SPTAN1_Exon45_NM_001195532.2 1466.82 1442.48 24.34 1.659372
chr1 120479884 120480109 NOTCH2_Exon21_NM_024408.4 1418.26 1394.74 23.52 1.65837
chr9 131367554 131367776 SPTAN1_Exon30_NM_001195532.2 1454.50 1430.38 24.12 1.658302
chr1 206664960 206665102 IKBKE_Exon17_NM_001193321.2 1334.08 1311.96 22.12 1.658071
chr20 39744897 39745052 TOP1_Exon17_NM_003286.4 1753.10 1724.04 29.06 1.657635
chr15 57212091 57212206 TCF12_Exon2_NM_001322151.1 1883.78 1852.56 31.22 1.657306
chr13 32908664 32908745 BRCA2_Intron10_NM_000059.3 1705.30 1677.04 28.26 1.657186
chr9 137707401 137707495 COL5A1_Exon51_NM_000093.5 1144.24 1125.28 18.96 1.656995
chr9 2047208 2047504 SMARCA2_Exon5_NM_001289397.2 637.38 626.82 10.56 1.656782
chr12 124904482 124904621 NCOR2_Exon15_NM_006312.6 1137.16 1118.32 18.84 1.656759
chr19 18272755 18272881 PIK3R2_Exon7_NM_005027.4 1834.22 1803.84 30.38 1.65629
chr5 161113215 161113374 GABRA6_Exon2_NM_000811.3 1420.12 1396.60 23.52 1.656198
chr3 189586449 189586491 TP63_Exon8_NM_001329964.1 1585.62 1559.36 26.26 1.656135
chr22 50720262 50720530 PLXNB2_Exon20_NM_012401.4 1596.52 1570.08 26.44 1.656102
chr19 4095365 4095467 MAP2K2_Exon9_NM_030662.3 1264.66 1243.72 20.94 1.655781
chr1 23885597 23885937 ID3_Exon1_NM_002167.5 1776.88 1747.46 29.42 1.655711
chr1 32796348 32796529 HDAC1_Exon9_NM_004964.3 1650.44 1623.12 27.32 1.655316
chrX 54471026 54471075 TSR2_Exon4_NM_001346792.1 314.14 308.94 5.2 1.655313
chr19 44079041 44079174 XRCC1_Exon2_NM_006297.2 1449.88 1425.88 24.0 1.655309
chr11 6646807 6646978 DCHS1_Exon18_NM_003737.4 1494.62 1469.88 24.74 1.65527
chr1 202407170 202407219 PPP1R12B_Exon9_NM_001167858.1 647.66 636.94 10.72 1.655189
chr5 131976343 131976517 RAD50_Exon24_NM_005732.4 1634.14 1607.10 27.04 1.654693
chrX 41060292 41060553 USP9X_Exon31_NM_001039591.3 1126.86 1108.22 18.64 1.654154
chr12 56481340 56481446 ERBB3_Exon5_NM_001982.3 1601.16 1574.68 26.48 1.653801
chr19 36214328 36214424 KMT2B_Exon7_NM_014727.2 1776.56 1747.18 29.38 1.653758
chr17 61914534 61914617 SMARCD2_Exon3_NM_001330440.1 2156.34 2120.68 35.66 1.653728
chr14 24769830 24769895 NOP9_Exon2_NM_001286367.2 618.12 607.90 10.22 1.653401
chr13 32947783 32948278 BRCA2_Intron20_NM_000059.3 1464.04 1439.84 24.2 1.65296
chr19 2190990 2191259 DOT1L_Exon5_NM_032482.3 1253.54 1232.82 20.72 1.652919
chrX 47044820 47045049 RBM10_Exon20_NM_001204468.1 1041.82 1024.60 17.22 1.652877
chr9 131366584 131366716 SPTAN1_Exon28_NM_001195532.2 1210.30 1190.30 20.0 1.652483
chr22 29444356 29444499 ZNRF3_Exon7_NM_001206998.2 1388.28 1365.34 22.94 1.652404
chr2 25461978 25462104 DNMT3A_Exon21_NR_135490.2 1236.00 1215.58 20.42 1.652104
chrX 53438690 53438871 SMC1A_Exon7_NM_006306.4 1427.46 1403.88 23.58 1.651885
chr1 206646550 206646677 IKBKE_Exon3_NM_001193322.2 1181.70 1162.18 19.52 1.651857
chr9 80336218 80336449 GNAQ_Exon7_NM_002072.5 1403.40 1380.22 23.18 1.651703
chr15 66777307 66777549 MAP2K1_Exon7_NM_002755.3 1611.70 1585.08 26.62 1.651672
chr14 65543173 65543401 MAX_Exon4_NR_073137.1 1748.80 1719.92 28.88 1.651418
chr1 27100050 27100228 ARID1A_Exon16_NM_139135.4 1606.34 1579.82 26.52 1.650958
chr12 49428574 49428738 KMT2D_Exon35_NM_003482.3 1631.78 1604.84 26.94 1.650958
chr17 7216054 7216178 GPS2_Exon11_NM_004489.5 1875.56 1844.60 30.96 1.650707
chr22 36682743 36682912 MYH9_Exon35_NM_002473.5 1208.02 1188.08 19.94 1.650635
chr11 71946139 71946267 INPPL1_Exon22_NM_001567.4 1331.64 1309.66 21.98 1.650596
chr8 71060487 71060738 NCOA2_Exon12_NM_001321712.2 1751.46 1722.56 28.9 1.650052
chr9 137642615 137642748 COL5A1_Exon13_NM_000093.5 1238.78 1218.34 20.44 1.65001
chr17 66539749 66539882 FAM20A_Exon6_NM_001243746.2 1411.02 1387.74 23.28 1.64987
chr2 25463488 25463619 DNMT3A_Exon18_NR_135490.2 1393.00 1370.02 22.98 1.649677
chr2 25469468 25469665 DNMT3A_Exon10_NR_135490.2 1351.82 1329.52 22.3 1.649628
chr17 33430252 33430363 RAD51L3-RFFL_Exon4_NR_037714.1 1749.54 1720.68 28.86 1.649576
chr9 80409358 80409528 GNAQ_Exon5_NM_002072.5 1034.22 1017.16 17.06 1.649552
chrX 53250000 53250118 KDM5C_Exon2_NM_001353981.2 1343.40 1321.24 22.16 1.649546
chr1 65312311 65312439 JAK1_Exon15_NM_001320923.1 1405.48 1382.30 23.18 1.649259
chr4 55593968 55594113 KIT_Exon12_NM_001093772.1 1530.40 1505.16 25.24 1.649242
chr20 57478562 57478660 GNAS_Exon4_NM_016592.4 1668.92 1641.40 27.52 1.648971
chr1 160589581 160589629 SLAMF1_Exon6_NM_001330754.1 537.48 528.62 8.86 1.648433
chr9 137653750 137653844 COL5A1_Exon19_NM_000093.5 1110.40 1092.10 18.3 1.648055
chr1 11204684 11204832 MTOR_Exon34_NM_004958.4 1014.68 997.96 16.72 1.64781
chr19 42798735 42798907 CIC_Exon20_NM_001304815.1 1580.36 1554.32 26.04 1.647726
chr5 149452843 149453076 CSF1R_Exon6_NM_001288705.2 1080.30 1062.50 17.8 1.64769
chr19 2211729 2211861 DOT1L_Exon16_NM_032482.3 1233.28 1212.96 20.32 1.647639
chr2 20647206 20647837 RHOB_Exon1_NM_004040.4 1230.86 1210.58 20.28 1.647628
chr15 88670372 88670477 NTRK3_Exon12_NM_002530.4 1044.00 1026.80 17.2 1.64751
chr9 131361221 131361285 SPTAN1_Exon25_NM_001195532.2 1530.82 1505.60 25.22 1.647483
chr5 150891705 150892187 FAT2_Exon20_NM_001447.2 1312.46 1290.84 21.62 1.647288
chr1 156821659 156822003 INSRR_Exon3_NM_014215.3 1408.52 1385.32 23.2 1.647119
chrX 70470261 70470596 ZMYM3_Exon5_NM_201599.3 836.74 822.96 13.78 1.646868
chr14 105239567 105239736 AKT1_Exon10_NM_005163.2 2172.00 2136.24 35.76 1.646409
chr1 162748349 162748539 DDR2_Exon17_NM_001354983.2 1669.12 1641.64 27.48 1.646377
chr5 150900816 150901667 FAT2_Exon18_NM_001447.2 1397.02 1374.02 23.0 1.646362
chr16 2112477 2112621 TSC2_Exon12_NM_001318829.1 1303.48 1282.02 21.46 1.646362
chr14 65479014 65479127 CHURC1-FNTB_Exon5_NM_001202559.1 1765.16 1736.10 29.06 1.64631
chr6 117739604 117739689 ROS1_Exon2_NM_002944.2 1513.84 1488.92 24.92 1.646145
chr11 125496623 125496748 CHEK1_Exon2_NM_001244846.1 1672.12 1644.60 27.52 1.645815
chr2 25468101 25468221 DNMT3A_Exon13_NR_135490.2 1254.28 1233.64 20.64 1.645566
chr8 145740689 145740861 RECQL4_Exon7_NM_004260.3 2566.42 2524.20 42.22 1.645093
chr11 125542467 125542632 ACRV1_Exon4_NM_001612.6 1400.54 1377.50 23.04 1.64508
chr11 57573912 57573970 TMX2-CTNND1_Exon12_NR_037646.1 1618.22 1591.60 26.62 1.645017
chr19 36216603 36216739 KMT2B_Exon13_NM_014727.2 1657.54 1630.28 27.26 1.644606
chr17 7217204 7217327 GPS2_Exon6_NM_004489.5 1939.68 1907.78 31.9 1.644601
chr3 10107057 10107198 FANCD2_Exon24_NM_001018115.2 1294.24 1272.96 21.28 1.644208
chr9 97876890 97877012 FANCC_Exon12_NM_001243743.1 1632.40 1605.56 26.84 1.644205
chrX 31191635 31191741 DMD_Exon29_NM_004021.3 695.88 684.44 11.44 1.643962
chr9 137707760 137707854 COL5A1_Exon52_NM_000093.5 1335.94 1313.98 21.96 1.643786
chr15 89848551 89848660 FANCI_Exon30_NM_001113378.1 2176.74 2140.96 35.78 1.643742
chr12 124829122 124829517 NCOR2_Exon34_NM_006312.6 1297.72 1276.40 21.32 1.642881
chr1 32796158 32796307 HDAC1_Exon8_NM_004964.3 1687.58 1659.86 27.72 1.642589
chr1 27100272 27100409 ARID1A_Exon17_NM_139135.4 1610.92 1584.46 26.46 1.64254
chr7 6017198 6017441 PMS2_Exon14_NM_001322005.2 1517.20 1492.28 24.92 1.642499
chr12 49440022 49440227 KMT2D_Exon16_NM_003482.3 1682.06 1654.44 27.62 1.642034
chr14 65544041 65544166 MAX_Exon5_NM_145113.3 1889.12 1858.10 31.02 1.642034
chr1 45797674 45797778 MUTYH_Exon12_NM_001293195.1 1419.08 1395.78 23.3 1.641909
chr20 32265986 32266179 E2F1_Exon4_NM_005225.3 1485.00 1460.62 24.38 1.641751
chr11 69518008 69518152 FGF19_Exon2_NM_005117.3 1070.90 1053.32 17.58 1.64161
chr17 7416072 7416262 POLR2A_Exon28_NM_000937.5 1530.28 1505.16 25.12 1.64153
chr19 40761044 40761196 AKT2_Exon3_NM_001330511.1 1345.10 1323.02 22.08 1.641514
chr6 43746176 43746293 VEGFA_Exon4_NM_001171630.1 1636.42 1609.56 26.86 1.641388
chr17 61910277 61910371 SMARCD2_Exon13_NM_001330440.1 1863.46 1832.88 30.58 1.641033
chr12 49415805 49415954 KMT2D_Exon53_NM_003482.3 1852.86 1822.46 30.4 1.640707
chr9 133748226 133748444 ABL1_Exon6_NM_007313.2 1288.62 1267.48 21.14 1.640515
chr16 2225814 2225974 TRAF7_Exon18_NM_032271.3 1631.46 1604.72 26.74 1.639023
chr19 50912358 50912512 POLD1_Exon16_NM_001256849.1 999.48 983.10 16.38 1.638852
chr16 89836951 89837062 FANCA_Exon24_NM_001286167.3 1382.86 1360.20 22.66 1.638633
chr12 133225871 133226121 POLE_Exon31_NM_006231.4 1308.62 1287.18 21.44 1.638367
chr1 185703880 185703927 HMCN1_Exon1_NM_031935.3 492.08 484.02 8.06 1.637945
chr3 10085147 10085296 FANCD2_Exon13_NM_001018115.2 1558.76 1533.24 25.52 1.637199
chr11 1032992 1033095 MUC6_Exon2_NM_005961.3 1132.44 1113.90 18.54 1.637173
chr1 11193116 11193274 MTOR_Exon38_NM_004958.4 1107.20 1089.08 18.12 1.636561
chr13 21565390 21565563 LATS2_Exon3_NM_014572.3 1304.36 1283.02 21.34 1.636051
chr16 81941269 81941399 PLCG2_Exon16_NM_002661.5 1140.56 1121.90 18.66 1.636038
chr1 10428504 10428616 KIF1B_Exon44_NM_001365951.2 1344.92 1322.92 22.0 1.635785
chr12 58144418 58144568 CDK4_Exon5_NM_000075.4 1825.58 1795.72 29.86 1.635645
chr9 27192466 27192641 TEK_Exon9_NM_001290078.1 1073.76 1056.20 17.56 1.635375
chr10 103869657 103869820 LDB1_Exon7_NM_003893.5 1481.20 1456.98 24.22 1.635161
chr2 29543596 29543768 ALK_Exon7_NM_004304.5 1118.02 1099.74 18.28 1.635033
chr16 68846017 68846186 CDH1_Exon8_NM_001317184.2 1163.36 1144.34 19.02 1.63492
chr1 156811852 156812083 NTRK1_Exon2_NM_001007792.1 1321.18 1299.58 21.6 1.634902
chr9 135776955 135777106 TSC1_Exon19_NM_000368.5 1393.42 1370.64 22.78 1.634827
chr14 20825534 20825699 PARP2_Exon15_NM_001042618.1 1505.08 1480.48 24.6 1.634465
chr5 176520634 176520796 FGFR4_Exon11_NM_001354984.2 1255.48 1234.96 20.52 1.634435
chr6 161537861 161537922 MAP3K4_Exon26_NM_001363582.1 1353.48 1331.36 22.12 1.634306
chr1 158621136 158621278 SPTA1_Exon24_NM_003126.4 1228.68 1208.60 20.08 1.634274
chr11 64573683 64573860 MEN1_Exon7_NM_001370261.1 1301.18 1279.92 21.26 1.633902
chr1 39918335 39918504 MACF1_Exon82_NM_012090.5 1278.02 1257.14 20.88 1.633777
chrX 70346798 70347002 MED12_Exon20_NM_005120.3 1068.34 1050.90 17.44 1.632439
chr19 42791676 42791899 CIC_Exon6_NM_001304815.1 2095.12 2060.92 34.2 1.632365
chr12 50480383 50480466 SMARCD1_Exon3_NM_139071.3 1461.84 1437.98 23.86 1.63219
chr13 32946405 32946466 BRCA2_Intron20_NM_000059.3 1821.04 1791.32 29.72 1.632034
chr19 11118557 11118719 SMARCA4_Exon14_NM_001128847.3 1307.66 1286.32 21.34 1.631923
chr8 145737043 145737192 RECQL4_Exon21_NM_004260.3 2580.22 2538.12 42.1 1.631644
chr12 133254143 133254325 POLE_Exon7_NM_006231.4 1405.20 1382.28 22.92 1.631085
chr9 97888790 97888883 FANCC_Exon9_NM_001243743.1 1955.80 1923.90 31.9 1.631046
chr5 180056675 180056855 FLT4_Exon6_NM_182925.5 1095.06 1077.20 17.86 1.630961
chrX 95940037 95940209 DIAPH2_Exon1_NM_007309.3 648.88 638.30 10.58 1.630502
chrX 70467563 70467776 ZMYM3_Exon12_NM_201599.3 1024.38 1007.68 16.7 1.630254
chr20 39793864 39794027 PLCG1_Exon14_NM_182811.2 1699.18 1671.48 27.7 1.630198
chrX 53423371 53423557 SMC1A_Exon17_NM_006306.4 1379.16 1356.68 22.48 1.629978
chr19 13441037 13441170 CACNA1A_Exon10_NM_001127221.1 1172.16 1153.06 19.1 1.62947
chr9 127951177 127951246 PPP6C_Exon2_NM_001123355.1 1179.78 1160.56 19.22 1.629117
chrX 129173091 129173277 BCORL1_Exon9_NM_021946.4 1049.86 1032.76 17.1 1.628789
chr17 30267310 30267352 SUZ12_Exon2_NM_001321207.2 1511.72 1487.10 24.62 1.628608
chr20 39795298 39795519 PLCG1_Exon19_NM_182811.2 1680.32 1652.96 27.36 1.628261
chr9 135776081 135776244 TSC1_Exon20_NM_000368.5 1503.98 1479.50 24.48 1.627681
chr12 31944672 31945120 H3-5_Exon1_NM_001013699.3 1502.78 1478.32 24.46 1.62765
chrX 70348125 70348310 MED12_Exon23_NM_005120.3 1134.16 1115.70 18.46 1.627636
chr16 2225281 2225438 TRAF7_Exon16_NM_032271.3 1804.02 1774.66 29.36 1.627476
chr11 67201827 67201975 RPS6KB2_Exon13_NM_003952.3 1679.94 1652.60 27.34 1.627439
chrX 70344593 70344714 MED12_Exon14_NM_005120.3 1165.20 1146.24 18.96 1.627188
chr1 206647653 206647834 IKBKE_Exon3_NM_001193321.2 1085.82 1068.16 17.66 1.626421
chr16 3795257 3795375 CREBBP_Exon21_NM_001079846.1 1515.24 1490.60 24.64 1.626145
chr16 72863657 72863778 ZFHX3_Exon5_NM_006885.4 1382.52 1360.04 22.48 1.626016
chr8 70964493 70964535 PRDM14_Exon8_NM_024504.4 1337.02 1315.28 21.74 1.626004
chr1 11184534 11184710 MTOR_Exon47_NM_004958.4 1252.20 1231.84 20.36 1.625938
chr21 42840302 42840485 TMPRSS2_Exon12_NM_005656.4 1228.84 1208.86 19.98 1.625924
chr6 161528910 161529021 MAP3K4_Exon20_NM_001363582.1 1199.44 1179.94 19.5 1.625759
chr5 149504987 149505160 PDGFRB_Exon12_NM_001355017.2 1258.88 1238.42 20.46 1.625254
chrX 70356708 70356899 MED12_Exon38_NM_005120.3 983.26 967.28 15.98 1.625206
chr17 40447616 40447831 STAT5A_Exon6_NM_003152.3 1509.98 1485.44 24.54 1.625187
chr15 66679665 66679785 MAP2K1_Exon1_NM_002755.3 1143.32 1124.74 18.58 1.625092
chr5 35876064 35876608 IL7R_Exon8_NM_002185.5 1578.04 1552.40 25.64 1.6248
chr10 103869336 103869460 LDB1_Exon8_NM_003893.5 1508.20 1483.70 24.5 1.624453
chr22 30078988 30079064 NF2_Exon16_NM_016418.5 1289.48 1268.54 20.94 1.62391
chr1 32782245 32782403 HDAC1_Exon3_NM_004964.3 1165.42 1146.50 18.92 1.623449
chr19 45871867 45872021 ERCC2_Exon5_NM_000400.3 1473.48 1449.56 23.92 1.623368
chr19 50918051 50918267 POLD1_Exon20_NM_001256849.1 964.68 949.02 15.66 1.623336
chr20 40944396 40944439 PTPRT_Exon12_NM_133170.4 1483.54 1459.46 24.08 1.623145
chr17 37883047 37883276 ERBB2_Exon28_NM_001005862.2 1601.86 1575.86 26.0 1.623113
chr5 176519301 176519532 FGFR4_Exon7_NM_001354984.2 1227.36 1207.44 19.92 1.622996
chr10 103869120 103869284 LDB1_Exon9_NM_003893.5 1724.22 1696.24 27.98 1.622763
chr3 10134948 10135027 FANCD2_Exon39_NM_001018115.2 1564.02 1538.64 25.38 1.622741
chr3 30732891 30733111 TGFBR2_Exon8_NM_001024847.2 1510.00 1485.50 24.5 1.622517
chr2 128051068 128051314 ERCC3_Exon2_NM_001303418.2 1433.70 1410.44 23.26 1.622376
chr19 50902607 50902761 POLD1_Exon3_NM_001256849.1 1326.64 1305.12 21.52 1.622143
chr17 40469179 40469262 STAT3_Exon22_NM_213662.2 1617.78 1591.54 26.24 1.621976
chrX 53222934 53223053 KDM5C_Exon24_NM_001353981.2 1358.90 1336.86 22.04 1.6219
chr11 55653590 55653637 TRIM51_Exon3_NM_032681.4 567.26 558.06 9.2 1.621831
chr17 40481744 40481814 STAT3_Exon12_NM_213662.2 1343.56 1321.78 21.78 1.621066
chrX 53244956 53245178 KDM5C_Exon7_NM_001353981.2 1378.34 1356.00 22.34 1.62079
chr5 149447757 149447913 CSF1R_Exon10_NM_001288705.2 1306.78 1285.60 21.18 1.620778
chr22 29688105 29688178 EWSR1_Exon9_NM_001163286.2 2071.02 2037.46 33.56 1.620458
chr12 111884536 111884678 SH2B3_Exon3_NM_005475.3 1643.02 1616.40 26.62 1.620187
chr12 121426615 121426855 HNF1A_Exon2_NM_001306179.2 1177.72 1158.64 19.08 1.620079
chr1 10436582 10436665 KIF1B_Exon49_NM_001365951.2 1276.50 1255.82 20.68 1.620055
