Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr9 137218457 137218525 RXRA_Exon1_NM_002957.6 60.16 0.70 59.46 98.836436
chr1 10356619 10356743 KIF1B_Exon18_NM_183416.4 1422.88 16.56 1406.32 98.836163
chr19 36218978 36219092 KMT2B_Exon19_NM_014727.2 1748.12 20.36 1727.76 98.83532
chr16 23614759 23615010 PALB2_Exon13_NM_024675.4 1389.08 16.18 1372.9 98.8352
chr17 41207069 41207376 BRCA1_Intron19_NM_007298.3 1594.04 18.58 1575.46 98.834408
chr1 115260769 115260857 CSDE1_Exon21_NM_001242891.1 1770.48 20.64 1749.84 98.834214
chr2 58392838 58393029 FANCL_Exon8_NM_001114636.1 1250.06 14.58 1235.48 98.833656
chr1 198710977 198711175 PTPRC_Exon21_NM_080921.3 1859.58 21.70 1837.88 98.83307
chr2 29443551 29445294 ALK_Exon23_NM_004304.5 1418.78 16.60 1402.18 98.829981
chr20 9360680 9360829 PLCB4_Exon12_NM_001172646.1 1234.12 14.44 1219.68 98.829936
chr20 39792540 39792666 PLCG1_Exon11_NM_182811.2 1626.88 19.04 1607.84 98.829662
chr1 65309726 65309918 JAK1_Exon18_NM_001320923.1 1544.78 18.10 1526.68 98.828312
chrX 53672242 53672435 HUWE1_Exon7_NM_031407.7 1305.42 15.30 1290.12 98.827963
chr3 20189434 20189511 KAT2B_Exon15_NM_003884.5 1701.62 19.96 1681.66 98.827
chr2 70314855 70315966 PCBP1_Exon1_NM_006196.4 1792.34 21.04 1771.3 98.826116
chr14 35871198 35871286 NFKBIA_Exon6_NM_020529.2 1845.90 21.68 1824.22 98.825505
chr6 161527525 161527757 MAP3K4_Exon19_NM_001363582.1 1486.58 17.46 1469.12 98.825492
chrX 47426364 47426550 ARAF_Exon9_NM_001256196.1 1069.88 12.58 1057.3 98.824167
chr11 119145521 119145683 CBL_Exon5_NM_005188.4 1264.60 14.92 1249.68 98.82018
chr12 404718 404979 KDM5A_Exon26_NM_001042603.3 1554.20 18.36 1535.84 98.818685
chr21 33043691 33044687 SCAF4_Exon20_NM_020706.2 1885.54 22.28 1863.26 98.818376
chr2 58390143 58390229 FANCL_Exon10_NM_001114636.1 820.80 9.70 811.1 98.818226
chr17 41199292 41199361 BRCA1_Intron22_NM_007298.3 1270.86 15.02 1255.84 98.818123
chr3 52595762 52596004 PBRM1_Exon30_NM_001350077.2 1371.20 16.22 1354.98 98.817095
chr1 40363023 40363662 MYCL_Exon2_NM_001033081.3 1484.02 17.56 1466.46 98.816728
chrX 70469272 70469549 ZMYM3_Exon7_NM_201599.3 1049.42 12.42 1037.0 98.816489
chr10 96612450 96613057 CYP2C19_Exon9_NM_000769.4 1494.90 17.72 1477.18 98.814636
chr12 120546200 120546291 RAB35_Exon2_NM_006861.7 1439.40 17.08 1422.32 98.813394
chr3 52440824 52440943 BAP1_Exon8_NM_004656.4 1727.44 20.50 1706.94 98.813273
chr17 35878989 35879038 SYNRG_Exon22_NM_007247.6 247.70 2.94 244.76 98.81308
chr1 206658510 206658663 IKBKE_Exon14_NM_001193321.2 1370.96 16.28 1354.68 98.812511
chr11 76253239 76253431 EMSY_Exon18_NM_001300943.2 1863.74 22.24 1841.5 98.806701
chr6 108214735 108214784 SEC63_Exon16_NM_007214.5 531.12 6.34 524.78 98.806296
chr17 29663632 29663952 NF1_Exon41_NM_000267.3 1654.68 19.78 1634.9 98.804603
chr3 43647193 43647241 ANO10_Exon2_NM_018075.5 379.20 4.54 374.66 98.802743
chr1 10394557 10394716 KIF1B_Exon28_NM_001365951.2 1563.52 18.72 1544.8 98.802702
chr15 88670372 88670477 NTRK3_Exon12_NM_002530.4 1044.00 12.50 1031.5 98.802682
chr1 65311175 65311343 JAK1_Exon16_NM_001320923.1 1346.12 16.12 1330.0 98.802484
chr17 78795980 78796121 RPTOR_Exon8_NM_001163034.2 1533.12 18.36 1514.76 98.802442
chr1 98058734 98058983 DPYD_Exon10_NM_000110.4 1598.64 19.18 1579.46 98.80023
chr17 37665937 37666034 CDK12_Exon7_NM_016507.4 1433.48 17.22 1416.26 98.798728
chr1 28929942 28929992 TAF12_Exon6_NM_001135218.2 386.06 4.64 381.42 98.798114
chr1 193202102 193202304 CDC73_Exon14_NM_024529.4 1984.92 23.86 1961.06 98.797936
chr14 21898939 21899822 CHD8_Exon2_NM_001170629.2 1578.18 18.98 1559.2 98.797349
chr11 71943263 71943400 INPPL1_Exon14_NM_001567.4 1320.04 15.88 1304.16 98.797006
chr8 31004859 31005012 WRN_Exon30_NM_000553.6 1567.56 18.86 1548.7 98.796856
chrX 47045852 47046018 RBM10_Exon24_NM_001204468.1 970.12 11.68 958.44 98.796025
chr4 187627696 187631001 FAT1_Exon2_NM_005245.4 1697.98 20.46 1677.52 98.795039
chr2 198267259 198267570 SF3B1_Exon14_NM_012433.3 1612.84 19.54 1593.3 98.788473
chrX 32380884 32381095 DMD_Exon9_NM_004012.4 1029.72 12.48 1017.24 98.78802
chr2 201448264 201448313 SGO2_Exon9_NM_001160033.1 362.76 4.40 358.36 98.787077
chr9 98268668 98268901 PTCH1_Exon2_NM_001083607.2 1609.22 19.54 1589.68 98.785747
chr12 46287182 46287346 ARID2_Exon19_NM_152641.4 1680.46 20.42 1660.04 98.784857
chr12 124838618 124838762 NCOR2_Exon29_NM_006312.6 1220.70 14.84 1205.86 98.784304
chr17 73775107 73775275 H3-3B_Exon2_NM_005324.5 2232.04 27.16 2204.88 98.783176
chr9 2159793 2159929 SMARCA2_Exon2_NM_001289399.1 1278.16 15.56 1262.6 98.782625
chr14 38060549 38061936 FOXA1_Exon2_NM_004496.5 1858.42 22.64 1835.78 98.781761
chr2 47639532 47639719 MSH2_Exon5_NM_001258281.1 1417.54 17.28 1400.26 98.780987
chrX 44949947 44950129 KDM6A_Exon24_NM_001291421.1 810.20 9.88 800.32 98.780548
chr2 47602352 47602458 EPCAM_Exon4_NM_002354.3 1292.34 15.76 1276.58 98.780507
chr7 142650874 142651063 KEL_Exon9_NM_000420.3 1850.26 22.58 1827.68 98.779631
chr14 62212388 62212555 HIF1A_Exon14_NM_001530.4 2094.22 25.56 2068.66 98.779498
chr2 198272701 198272863 SF3B1_Exon9_NM_012433.3 1369.54 16.72 1352.82 98.779152
chr20 39766261 39766518 PLCG1_Exon1_NM_182811.2 1206.96 14.74 1192.22 98.77875
chr9 131392579 131392674 SPTAN1_Exon50_NM_001195532.2 1354.88 16.56 1338.32 98.777752
chr5 56177376 56178713 MAP3K1_Exon14_NM_005921.2 2055.24 25.24 2030.0 98.77192
chr13 28919561 28919708 FLT1_Exon16_NM_002019.4 1127.64 13.88 1113.76 98.769111
chr3 49412846 49413042 RHOA_Exon3_NM_001313941.2 1459.52 17.98 1441.54 98.768088
chr7 140549890 140550032 BRAF_Exon2_NM_001354609.2 1799.44 22.18 1777.26 98.767394
chr11 94212819 94212947 MRE11_Exon5_NM_005590.4 1382.84 17.06 1365.78 98.766307
chr3 142185145 142185395 ATR_Exon40_NM_001184.4 1592.48 19.68 1572.8 98.764192
chr20 36028497 36028717 SRC_Exon10_NM_005417.4 1305.40 16.14 1289.26 98.763597
chr19 38161142 38161192 ZNF781_Exon4_NM_152605.4 239.40 2.96 236.44 98.763576
chr19 45856320 45856433 ERCC2_Exon19_NM_000400.3 1221.86 15.12 1206.74 98.762542
chr5 170827822 170827949 NPM1_Exon9_NM_001355006.1 1666.62 20.64 1645.98 98.761565
chr15 89848325 89848493 FANCI_Exon29_NM_001113378.1 1842.44 22.82 1819.62 98.761425
chr12 124811934 124812199 NCOR2_Exon47_NM_006312.6 762.14 9.44 752.7 98.761382
chr1 158627246 158627504 SPTA1_Exon19_NM_003126.4 1076.58 13.34 1063.24 98.760891
chr3 138409821 138410005 PIK3CB_Exon4_NM_001256045.1 1545.86 19.16 1526.7 98.76056
chrX 70461056 70461214 ZMYM3_Exon24_NM_201599.3 1031.90 12.80 1019.1 98.75957
chr9 137710673 137710767 COL5A1_Exon56_NM_000093.5 970.22 12.04 958.18 98.759044
chrX 54471026 54471075 TSR2_Exon4_NM_001346792.1 314.14 3.90 310.24 98.758515
chr9 84231540 84231634 TLE1_Exon10_NM_001303103.1 1199.92 14.90 1185.02 98.758251
chr2 202122934 202123125 CASP8_Exon1_NM_001080125.2 1473.08 18.30 1454.78 98.757705
chr15 89819921 89820142 FANCI_Exon13_NM_001113378.1 1766.90 21.98 1744.92 98.756013
chr16 67663280 67663456 CTCF_Exon8_NM_001191022.2 1148.16 14.32 1133.84 98.752787
chr8 117861164 117861288 RAD21_Exon13_NM_006265.3 2034.90 25.38 2009.52 98.752764
chr16 72991305 72994064 ZFHX3_Exon2_NM_006885.4 1286.06 16.06 1270.0 98.751225
chr14 75509061 75509200 MLH3_Exon3_NM_001040108.1 1749.98 21.88 1728.1 98.7497
chr2 96920550 96920755 TMEM127_Exon3_NM_001193304.3 1178.62 14.76 1163.86 98.747688
chr20 9449197 9449339 PLCB4_Exon35_NM_001172646.1 1643.26 20.60 1622.66 98.746394
chrX 70361712 70361834 MED12_Exon44_NM_005120.3 1196.68 15.02 1181.66 98.744861
chr1 156786446 156786520 SH2D2A_Exon1_NM_001161441.1 1375.94 17.28 1358.66 98.744131
chr10 3823812 3824426 KLF6_Exon2_NM_001300.6 2095.22 26.32 2068.9 98.743807
chr2 225378220 225378375 CUL3_Exon5_NM_003590.5 1375.34 17.30 1358.04 98.742129
chr4 55154945 55155085 PDGFRA_Exon20_NM_006206.6 1393.56 17.54 1376.02 98.741353
chr13 28877283 28877525 FLT1_Exon30_NM_002019.4 1124.48 14.16 1110.32 98.740751
chr7 116397470 116397613 MET_Exon7_NM_001324401.2 2324.30 29.28 2295.02 98.740266
chr12 56490808 56491034 ERBB3_Exon20_NM_001982.3 1545.78 19.48 1526.3 98.739795
chr9 139405583 139405743 NOTCH1_Exon16_NM_017617.5 1563.12 19.70 1543.42 98.7397
chr9 5466749 5466849 CD274_Exon5_NM_001267706.1 1628.94 20.54 1608.4 98.739057
chr16 72827133 72832633 ZFHX3_Exon9_NM_006885.4 1461.40 18.44 1442.96 98.738196
chr8 74868125 74868309 ELOC_Exon4_NM_001204858.2 1809.52 22.88 1786.64 98.735576
chr20 46252788 46252830 NCOA3_Exon4_NM_006534.4 1699.34 21.50 1677.84 98.734803
chr19 15281121 15281384 NOTCH3_Exon27_NM_000435.3 1269.40 16.08 1253.32 98.73326
chr1 202407170 202407219 PPP1R12B_Exon9_NM_001167858.1 647.66 8.22 639.44 98.730816
chr11 43515474 43515522 TTC17_Exon24_NM_018259.6 387.52 4.92 382.6 98.730388
chr6 106534408 106534490 PRDM1_Exon1_NM_001198.4 1403.32 17.82 1385.5 98.730154
chr3 73114851 73114893 PPP4R2_Exon9_NM_001318026.1 1466.10 18.62 1447.48 98.729964
chr1 14108729 14108777 PRDM2_Exon8_NM_015866.4 407.52 5.18 402.34 98.728897
chr5 112164532 112164689 APC_Exon12_NM_001127511.3 1291.22 16.42 1274.8 98.728334
chr10 96602554 96602821 CYP2C19_Exon7_NM_000769.4 1163.48 14.80 1148.68 98.727954
chr17 40462504 40462707 STAT5A_Exon20_NM_003152.3 1336.42 17.00 1319.42 98.727945
chr12 56491548 56491744 ERBB3_Exon21_NM_001982.3 1590.34 20.24 1570.1 98.727316
chr1 161298165 161298307 SDHC_Exon3_NM_003001.3 1112.94 14.18 1098.76 98.725897
chr17 70117512 70117983 SOX9_Exon1_NM_000346.4 1398.34 17.82 1380.52 98.725632
chr3 119666094 119666218 GSK3B_Exon3_NM_002093.4 1330.04 16.96 1313.08 98.72485
chr22 50721458 50721635 PLXNB2_Exon17_NM_012401.4 1623.98 20.72 1603.26 98.724122
chr5 37752712 37752761 WDR70_Exon17_NM_001345999.2 471.32 6.02 465.3 98.722736
chr11 64575342 64575591 MEN1_Exon3_NM_001370261.1 1526.68 19.50 1507.18 98.722719
chr10 90034648 90034698 RNLS_Exon7_NM_018363.3 378.74 4.84 373.9 98.722078
chr9 137674492 137674586 COL5A1_Exon29_NM_000093.5 952.20 12.18 940.02 98.720857
chr21 36252833 36253030 RUNX1_Exon2_NM_001001890.3 1680.24 21.50 1658.74 98.720421
chr15 45003724 45003831 B2M_Exon1_NM_004048.3 1467.54 18.78 1448.76 98.720307
chr1 16199290 16199651 SPEN_Exon2_NM_015001.3 1476.06 18.92 1457.14 98.718209
chr11 71946319 71946515 INPPL1_Exon23_NM_001567.4 1269.60 16.28 1253.32 98.717706
chr9 133753781 133753974 ABL1_Exon8_NM_007313.2 1304.78 16.76 1288.02 98.715492
chr2 212589780 212589939 ERBB4_Exon6_NM_001042599.1 1275.58 16.42 1259.16 98.712742
chr22 41548189 41548374 EP300_Exon15_NM_001362843.2 1409.20 18.18 1391.02 98.709906
chr16 3786630 3786836 CREBBP_Exon26_NM_001079846.1 1174.12 15.16 1158.96 98.70882
chr17 7216327 7216463 GPS2_Exon10_NM_004489.5 1918.16 24.78 1893.38 98.708137
chr17 16056632 16056729 NCOR1_Exon7_NM_006311.4 1459.16 18.86 1440.3 98.707476
chr2 68691309 68691356 FBXO48_Exon4_NM_001024680.3 644.02 8.34 635.68 98.705009
chr1 11736082 11736217 MAD2L2_Exon6_NM_006341.4 1273.60 16.52 1257.08 98.702889
chr12 124825127 124825317 NCOR2_Exon37_NM_006312.6 1453.76 18.86 1434.9 98.702674
chr16 3638982 3641331 SLX4_Exon12_NM_032444.4 1333.46 17.30 1316.16 98.702623
chr7 148506381 148506502 EZH2_Exon17_NM_001203249.2 2039.72 26.48 2013.24 98.701783
chr11 65429656 65430316 RELA_Exon2_NM_001145138.2 1532.34 19.90 1512.44 98.701333
chr16 50826487 50826636 CYLD_Exon17_NM_015247.2 1245.68 16.18 1229.5 98.701111
chr15 31293976 31294026 TRPM1_Exon27_NM_001252020.1 446.24 5.80 440.44 98.700251
chr16 2126048 2126191 TSC2_Exon23_NM_001318829.1 1537.32 20.02 1517.3 98.697734
chr13 28644607 28644769 FLT3_Exon2_NM_004119.3 1035.10 13.50 1021.6 98.695778
chr7 128851456 128851631 SMO_Exon11_NM_005631.5 1722.22 22.48 1699.74 98.694708
chrX 70627403 70627542 TAF1_Exon27_NM_138923.3 917.56 11.98 905.58 98.694363
chr16 2110650 2110834 TSC2_Exon10_NM_001318829.1 1264.78 16.52 1248.26 98.693844
chr12 50484003 50484205 SMARCD1_Exon8_NM_139071.3 1754.74 22.92 1731.82 98.693824
chr6 108882391 108883052 FOXO3_Exon2_NM_201559.3 1682.48 21.98 1660.5 98.693595
chr10 104375004 104375179 SUFU_Exon9_NM_016169.3 1368.66 17.90 1350.76 98.692151
chr13 73633445 73633746 KLF5_Exon1_NM_001730.5 1175.18 15.38 1159.8 98.691264
chr3 52439105 52439330 BAP1_Exon11_NM_004656.4 1540.22 20.16 1520.06 98.691096
chr14 105237061 105237204 AKT1_Exon13_NM_005163.2 1672.78 21.90 1650.88 98.690802
chr17 41253055 41253217 BRCA1_Intron6_NM_007298.3 1311.78 17.20 1294.58 98.688805
chr7 148544253 148544410 EZH2_Exon2_NM_001203249.2 1714.32 22.48 1691.84 98.688693
chr7 81335582 81335763 HGF_Exon15_NM_000601.6 1379.34 18.10 1361.24 98.687778
chr22 50719152 50719422 PLXNB2_Exon24_NM_012401.4 1336.20 17.54 1318.66 98.687322
chr18 48593368 48593577 SMAD4_Exon10_NM_005359.6 1723.54 22.66 1700.88 98.685264
chr17 41263879 41264107 BRCA1_Intron3_NM_007298.3 1466.50 19.32 1447.18 98.682578
chr11 64572485 64572690 MEN1_Exon9_NM_001370261.1 1686.80 22.24 1664.56 98.681527
chr9 2056651 2056865 SMARCA2_Exon7_NM_001289397.2 1381.16 18.22 1362.94 98.680819
chr1 2488084 2488126 TNFRSF14_Exon1_NM_001297605.1 1471.40 19.42 1451.98 98.680169
chr11 118220563 118220611 CD3G_Exon3_NM_000073.2 425.80 5.62 420.18 98.680132
chr20 32264890 32265156 E2F1_Exon6_NM_005225.3 1563.08 20.64 1542.44 98.67953
chr1 10435292 10435451 KIF1B_Exon48_NM_001365951.2 1311.60 17.32 1294.28 98.679475
chr12 133209229 133209401 POLE_Exon44_NM_006231.4 1418.30 18.74 1399.56 98.6787
chr19 13321410 13321486 CACNA1A_Exon44_NM_001127221.1 1031.72 13.64 1018.08 98.677936
chr3 178942467 178942629 PIK3CA_Exon16_NM_006218.4 1442.80 19.08 1423.72 98.677571
chr13 21557342 21557965 LATS2_Exon5_NM_014572.3 1351.68 17.88 1333.8 98.677202
chr17 7402337 7402502 POLR2A_Exon9_NM_000937.5 1612.56 21.34 1591.22 98.676638
chr19 13322896 13323050 CACNA1A_Exon43_NM_001127221.1 856.38 11.34 845.04 98.675821
chr17 15983900 15984061 NCOR1_Exon24_NM_006311.4 1670.24 22.12 1648.12 98.675639
chr12 57490612 57490781 STAT6_Exon21_NM_001178079.2 1854.14 24.58 1829.56 98.674318
chrX 39921978 39922344 BCOR_Exon9_NM_001123383.1 693.08 9.20 683.88 98.672592
chr9 110251428 110251473 KLF4_Exon1_NM_001314052.2 1368.88 18.18 1350.7 98.671907
chrX 32715966 32716135 DMD_Exon9_NM_000109.4 528.14 7.02 521.12 98.670807
chr2 207174408 207174456 ZDBF2_Exon5_NM_020923.3 404.72 5.38 399.34 98.670686
chr19 2225366 2225471 DOT1L_Exon26_NM_032482.3 1573.74 20.92 1552.82 98.670683
chr22 21272202 21272553 CRKL_Exon1_NM_005207.4 1292.82 17.20 1275.62 98.669575
chr16 68835552 68835816 CDH1_Exon3_NM_001317184.2 1166.14 15.54 1150.6 98.667398
chr3 10094050 10094201 FANCD2_Exon18_NM_001018115.2 1334.22 17.78 1316.44 98.667386
chr19 36228942 36229112 KMT2B_Exon36_NM_014727.2 1883.90 25.14 1858.76 98.665534
chr1 89473422 89473471 GBP3_Exon12_NM_001319179.1 509.02 6.80 502.22 98.6641
chr1 185703880 185703927 HMCN1_Exon1_NM_031935.3 492.08 6.58 485.5 98.662819
chr19 13470399 13470633 CACNA1A_Exon6_NM_001127221.1 1317.56 17.62 1299.94 98.662679
chr9 139396432 139396560 NOTCH1_Exon29_NM_017617.5 1896.82 25.38 1871.44 98.661971
chr8 6296453 6296637 MCPH1_Exon6_NM_001322043.1 1221.64 16.38 1205.26 98.659179
chr19 41737067 41737223 AXL_Exon6_NM_001699.6 1548.08 20.78 1527.3 98.657692
chr7 13949236 13949345 ETV1_Exon7_NM_001163150.1 2182.66 29.30 2153.36 98.657601
chr22 36682743 36682912 MYH9_Exon35_NM_002473.5 1208.02 16.22 1191.8 98.657307
chr9 137658825 137658919 COL5A1_Exon23_NM_000093.5 1342.10 18.04 1324.06 98.655838
chr5 150885105 150885678 FAT2_Exon23_NM_001447.2 1152.50 15.50 1137.0 98.655098
chr11 57582845 57582992 TMX2-CTNND1_Exon20_NR_037646.1 1538.14 20.70 1517.44 98.654219
chrX 47038697 47038914 RBM10_Exon9_NM_001204468.1 890.98 12.00 878.98 98.653168
chr6 30679630 30681151 MDC1_Exon5_NM_014641.3 1765.54 23.78 1741.76 98.653103
chr18 60985261 60985919 BCL2_Exon2_NM_000657.2 2071.72 27.92 2043.8 98.652328
chr17 78858787 78858968 RPTOR_Exon17_NM_020761.3 1024.82 13.84 1010.98 98.649519
chr22 36716822 36716961 MYH9_Exon8_NM_002473.5 1477.92 19.96 1457.96 98.649453
chr2 212488626 212488789 ERBB4_Exon18_NM_001042599.1 1490.66 20.14 1470.52 98.648921
chr1 10384795 10384973 KIF1B_Exon26_NM_001365951.2 1390.84 18.80 1372.04 98.648299
chr11 64537415 64537545 SF1_Exon5_NM_001178030.1 1776.78 24.02 1752.76 98.648116
chr17 7578156 7578309 TP53_Exon2_NM_001276698.2 1537.92 20.80 1517.12 98.647524
chr3 52442469 52442642 BAP1_Exon4_NM_004656.4 1292.16 17.48 1274.68 98.647226
chr2 178402935 178402984 AGPS_Exon20_NM_003659.4 294.16 3.98 290.18 98.646995
chr20 57428300 57430408 GNAS_Exon1_NM_001309883.1 1492.76 20.20 1472.56 98.646802
chr17 8113474 8113562 AURKB_Exon1_NM_001313951.1 2021.46 27.40 1994.06 98.644544
chr11 32413497 32413630 WT1_Exon5_NM_001367854.1 966.18 13.10 953.08 98.644145
chr17 45201231 45201346 CDC27_Exon17_NM_001114091.4 1444.58 19.60 1424.98 98.643204
chr21 16338310 16338357 NRIP1_Exon4_NM_003489.4 425.58 5.78 419.8 98.641853
chr1 39889679 39889886 MACF1_Exon55_NM_012090.5 1486.66 20.20 1466.46 98.64125
chrX 31196028 31196107 DMD_Exon28_NM_004021.3 1022.18 13.90 1008.28 98.640161
chr16 81892700 81892788 PLCG2_Exon5_NM_002661.5 1394.48 18.98 1375.5 98.638919
chr11 67200576 67200707 RPS6KB2_Exon9_NM_003952.3 1547.98 21.08 1526.9 98.638225
chr4 185309891 185310240 IRF2_Exon9_NM_002199.4 1190.84 16.24 1174.6 98.636257
chr11 1025979 1026161 MUC6_Exon21_NM_005961.3 1203.06 16.44 1186.62 98.633485
chr13 33225920 33226164 PDS5B_Exon3_NM_015032.4 1529.02 20.90 1508.12 98.633111
chr5 137451342 137451391 NME5_Exon6_NM_003551.3 355.06 4.86 350.2 98.631217
chr3 136573466 136573514 SLC35G2_Exon2_NM_001097600.1 426.46 5.84 420.62 98.630587
chr19 2194493 2194596 DOT1L_Exon7_NM_032482.3 1093.58 14.98 1078.6 98.630187
chr17 41253808 41254015 BRCA1_Intron6_NM_007298.3 1389.10 19.04 1370.06 98.629328
chr9 137702080 137702174 COL5A1_Exon44_NM_000093.5 1197.88 16.42 1181.46 98.629245
chr12 49438165 49438325 KMT2D_Exon20_NM_003482.3 1146.80 15.72 1131.08 98.629229
chr13 20608373 20608564 ZMYM2_Exon11_NM_001353159.1 1200.74 16.46 1184.28 98.629179
chr19 13616725 13617058 CACNA1A_Exon1_NM_001127221.1 997.92 13.68 984.24 98.629149
chr17 7216866 7217060 GPS2_Exon7_NM_004489.5 2235.26 30.68 2204.58 98.627453
chr9 27220026 27220163 TEK_Exon19_NM_001290078.1 1127.76 15.48 1112.28 98.627368
chr4 41749345 41749573 PHOX2B_Exon2_NM_003924.4 808.48 11.10 797.38 98.627053
chr1 158589939 158590276 SPTA1_Exon44_NM_003126.4 1282.66 17.62 1265.04 98.626292
chr6 35426053 35426237 FANCE_Exon5_NM_021922.3 1383.50 19.02 1364.48 98.625226
chr17 29663330 29663511 NF1_Exon40_NM_000267.3 1703.44 23.46 1679.98 98.622787
chr14 75475985 75476034 EIF2B2_Exon8_NM_014239.4 570.10 7.86 562.24 98.621295
chr1 226595490 226595650 PARP1_Exon1_NM_001618.4 814.92 11.24 803.68 98.620724
chr17 38786945 38787196 SMARCE1_Exon10_NM_003079.5 1626.76 22.46 1604.3 98.619342
chr22 29126387 29126556 CHEK2_Exon3_NM_001005735.2 913.46 12.64 900.82 98.61625
chr1 161310363 161310465 SDHC_Exon4_NM_003001.3 1371.24 18.98 1352.26 98.615851
chr17 44248200 44249529 KANSL1_Exon2_NM_001193466.2 1894.54 26.26 1868.28 98.613912
chr4 141073993 141074501 MAML3_Exon1_NM_018717.5 1154.00 16.00 1138.0 98.613518
chr6 114266505 114266654 HDAC2_Exon10_NM_001527.4 1317.94 18.32 1299.62 98.609952
chr11 108153416 108153626 ATM_Exon25_NM_000051.3 1272.40 17.70 1254.7 98.608928
chr7 142458385 142458585 PRSS1_Exon2_NM_002769.5 2205.94 30.80 2175.14 98.60377
chr21 36421118 36421216 RUNX1_Exon2_NM_001754.4 1436.36 20.10 1416.26 98.600629
chr21 33057341 33057573 SCAF4_Exon19_NM_020706.2 1343.10 18.80 1324.3 98.600253
chr1 39904925 39905192 MACF1_Exon67_NM_012090.5 1751.58 24.52 1727.06 98.600121
chr19 45855743 45855927 ERCC2_Exon21_NM_000400.3 1245.24 17.46 1227.78 98.597861
chr12 57857454 57857594 GLI1_Exon2_NM_005269.3 1374.48 19.28 1355.2 98.597288
chr14 105236657 105236777 AKT1_Exon14_NM_005163.2 1883.26 26.44 1856.82 98.596052
chr5 112170627 112170882 APC_Exon13_NM_001127511.3 1522.26 21.40 1500.86 98.594195
chr2 232573396 232573481 PTMA_Exon1_NM_002823.4 1481.00 20.84 1460.16 98.592843
chr17 29482980 29483164 NF1_Exon2_NM_000267.3 1499.72 21.12 1478.6 98.591737
chr17 7412830 7412971 POLR2A_Exon22_NM_000937.5 1175.74 16.56 1159.18 98.591525
chr8 145741127 145741294 RECQL4_Exon6_NM_004260.3 2570.60 36.22 2534.38 98.59099
chr20 9364827 9365078 PLCB4_Exon13_NM_001172646.1 1586.08 22.36 1563.72 98.590235
chr19 42791137 42791412 CIC_Exon4_NM_001304815.1 1915.38 27.02 1888.36 98.589314
chr12 46124979 46125117 ARID2_Exon3_NM_152641.4 1786.70 25.22 1761.48 98.588459
chr22 50722241 50722439 PLXNB2_Exon14_NM_012401.4 1541.80 21.78 1520.02 98.587365
chr8 31012119 31012291 WRN_Exon32_NM_000553.6 1474.56 20.84 1453.72 98.586697
chr15 91294996 91295196 BLM_Exon4_NM_001287247.2 1387.90 19.66 1368.24 98.583471
chr5 86637086 86637158 RASA1_Exon6_NM_002890.3 966.26 13.72 952.54 98.580092
chr9 139396703 139396960 NOTCH1_Exon28_NM_017617.5 1120.92 15.92 1105.0 98.579738
chr11 71941385 71941532 INPPL1_Exon10_NM_001567.4 1599.88 22.76 1577.12 98.577393
chr1 32793116 32793298 HDAC1_Exon6_NM_004964.3 1013.46 14.42 999.04 98.577152
chr17 78938041 78938150 RPTOR_Exon30_NM_001163034.2 1007.32 14.34 992.98 98.576421
chr1 226549649 226549804 PARP1_Exon22_NM_001618.4 1323.28 18.84 1304.44 98.576265
chr19 42791941 42792147 CIC_Exon7_NM_001304815.1 1848.14 26.32 1821.82 98.575865
chr3 47087956 47088131 SETD2_Exon16_NM_014159.6 1423.20 20.28 1402.92 98.575042
chr19 11944928 11944975 ZNF440_Exon4_NM_152357.3 134.72 1.92 132.8 98.574822
chr5 98210755 98210837 CHD1_Exon24_NM_001270.2 1187.18 16.92 1170.26 98.574774
chr10 60148550 60148599 TFAM_Exon4_NM_001270782.1 322.66 4.60 318.06 98.574351
chr2 232577493 232577581 PTMA_Exon5_NM_002823.4 1182.38 16.86 1165.52 98.574062
chr9 139396179 139396385 NOTCH1_Exon30_NM_017617.5 1722.44 24.60 1697.84 98.571794
chr12 68054858 68054909 DYRK2_Exon2_NM_003583.4 478.74 6.84 471.9 98.57125
chr2 47630310 47630561 MSH2_Exon2_NM_001258281.1 825.62 11.82 813.8 98.568349
chr19 17949051 17949219 JAK3_Exon11_NM_000215.3 1364.36 19.54 1344.82 98.567827
chr17 27816661 27816795 TAOK1_Exon9_NM_025142.1 1116.80 16.02 1100.78 98.565544
chr1 203276211 203276586 BTG2_Exon2_NM_006763.3 1429.16 20.52 1408.64 98.564192
chr13 48951033 48951190 RB1_Exon13_NM_000321.2 1428.88 20.52 1408.36 98.56391
chr19 1206892 1207222 STK11_Exon1_NM_000455.5 1528.28 21.96 1506.32 98.563091
chr3 37048461 37048574 MLH1_Exon4_NM_001258273.1 1653.04 23.78 1629.26 98.561438
chr1 156837875 156838061 NTRK1_Exon6_NM_001007792.1 823.78 11.86 811.92 98.560295
chr11 77043754 77043932 PAK1_Exon14_NM_001128620.1 1480.54 21.32 1459.22 98.559985
chr6 71508350 71508399 SMAP1_Exon5_NM_021940.5 393.00 5.66 387.34 98.559796
chr1 209962991 209963150 IRF6_Exon8_NM_006147.4 1588.52 22.90 1565.62 98.558407
chr12 4385150 4385406 CCND2_Exon2_NM_001759.4 1062.82 15.36 1047.46 98.554788
